Bucket Type,Count,Local Extrema Closes,Local Extrema Type,First Local Extrema Datetime,Last Local Extrema Datetime
WS,1,[],[],,
WS,9,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,6,[27201.1],['Max'],2023-05-31 23:00:00,2023-05-31 23:00:00
WS,4,[],[],,
WS,3,[27080.9],['Max'],2023-06-01 16:00:00,2023-06-01 16:00:00
WS,4,[26896.4],['Min'],2023-06-02 13:00:00,2023-06-02 13:00:00
WS,2,[],[],,
WS,3,[],[],,
WS,3,[],[],,
WS,4,"[26476.5, 26888.3]","['Min', 'Max']",2023-06-07 09:00:00,2023-06-07 11:00:00
WS,1,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,6,[],[],,
WS,1,[],[],,
WS,5,[26679.4],['Max'],2023-06-17 05:00:00,2023-06-17 05:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,3,[30257.2],['Min'],2023-06-26 09:00:00,2023-06-26 09:00:00
WS,6,[30091.6],['Min'],2023-06-28 12:00:00,2023-06-28 12:00:00
WS,4,[],[],,
WS,1,[],[],,
WS,3,[30052.0],['Min'],2023-06-30 15:00:00,2023-06-30 15:00:00
WS,8,[],[],,
WS,4,[],[],,
WS,2,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,[30310.0],['Min'],2023-07-05 12:00:00,2023-07-05 12:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,4,[],[],,
WS,12,[30034.0],['Min'],2023-07-10 01:00:00,2023-07-10 01:00:00
WS,2,[],[],,
WS,3,[],[],,
WS,6,[],[],,
WS,3,[],[],,
WS,5,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,4,[],[],,
WS,3,[30388.6],['Max'],2023-07-16 14:00:00,2023-07-16 14:00:00
WS,4,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,4,[29688.0],['Min'],2023-07-18 16:00:00,2023-07-18 16:00:00
WS,8,[30085.9],['Max'],2023-07-19 04:00:00,2023-07-19 04:00:00
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,6,[],[],,
WS,3,[],[],,
WS,4,[29031.6],['Min'],2023-07-24 17:00:00,2023-07-24 17:00:00
WS,4,[],[],,
WS,3,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,8,[29126.9],['Min'],2023-07-28 07:00:00,2023-07-28 07:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,4,[],[],,
WS,2,[28816.3],['Min'],2023-08-01 14:00:00,2023-08-01 14:00:00
WS,3,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,6,[],[],,
WS,2,[29680.1],['Min'],2023-08-09 02:00:00,2023-08-09 02:00:00
WS,2,[],[],,
WS,7,[],[],,
WS,4,[],[],,
WS,2,[],[],,
WS,6,[],[],,
WS,1,[],[],,
WS,6,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,"[25889.6, 26110.7]","['Min', 'Max']",2023-08-18 16:00:00,2023-08-18 18:00:00
WS,4,[25824.0],['Min'],2023-08-19 06:00:00,2023-08-19 06:00:00
WS,1,[],[],,
WS,1,[25925.1],['Min'],2023-08-21 15:00:00,2023-08-21 15:00:00
WS,1,[26182.0],['Max'],2023-08-21 21:00:00,2023-08-21 21:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,3,[],[],,
WS,2,[26615.2],['Max'],2023-08-23 19:00:00,2023-08-23 19:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,4,[],[],,
WS,2,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,6,[],[],,
WS,2,[],[],,
WS,4,[25921.3],['Min'],2023-08-28 09:00:00,2023-08-28 09:00:00
WS,6,[25940.9],['Min'],2023-08-29 08:00:00,2023-08-29 08:00:00
WS,1,[],[],,
WS,4,[],[],,
WS,4,[],[],,
WS,7,[],[],,
WS,6,[],[],,
WS,4,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,9,[25576.3],['Min'],2023-09-06 15:00:00,2023-09-06 15:00:00
WS,2,[],[],,
WS,4,[],[],,
WS,5,[],[],,
WS,6,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,5,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,4,[],[],,
WS,4,[26764.3],['Max'],2023-09-15 22:00:00,2023-09-15 22:00:00
WS,4,[],[],,
WS,2,[],[],,
WS,4,[],[],,
WS,2,[26420.4],['Min'],2023-09-17 20:00:00,2023-09-17 20:00:00
WS,3,[],[],,
WS,2,[],[],,
WS,3,[],[],,
WS,3,[26959.2],['Min'],2023-09-19 13:00:00,2023-09-19 13:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,3,[],[],,
WS,3,[26666.9],['Max'],2023-09-22 14:00:00,2023-09-22 14:00:00
WS,6,[],[],,
WS,8,[],[],,
WS,4,[],[],,
WS,8,[],[],,
WS,7,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,12,[26825.5],['Min'],2023-09-29 17:00:00,2023-09-29 17:00:00
WS,2,[],[],,
WS,6,[],[],,
WS,2,[],[],,
WS,3,[27622.0],['Max'],2023-10-03 06:00:00,2023-10-03 06:00:00
WS,5,[27263.8],['Min'],2023-10-03 19:00:00,2023-10-03 19:00:00
WS,1,[],[],,
WS,1,[27595.3],['Min'],2023-10-05 07:00:00,2023-10-05 07:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,3,[26693.0],['Min'],2023-10-13 15:00:00,2023-10-13 15:00:00
WS,1,[],[],,
WS,1,[27005.5],['Max'],2023-10-13 21:00:00,2023-10-13 21:00:00
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,6,[],[],,
WS,5,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,5,[34573.3],['Max'],2023-10-24 12:00:00,2023-10-24 12:00:00
WS,1,[],[],,
WS,3,[34473.3],['Min'],2023-10-25 16:00:00,2023-10-25 16:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,4,[33604.4],['Min'],2023-10-27 18:00:00,2023-10-27 18:00:00
WS,4,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,7,[34651.7],['Max'],2023-10-31 20:00:00,2023-10-31 20:00:00
WS,1,[],[],,
WS,4,[],[],,
WS,8,[],[],,
WS,4,[35292.1],['Max'],2023-11-05 03:00:00,2023-11-05 03:00:00
WS,2,[],[],,
WS,1,[],[],,
WS,3,[34821.0],['Min'],2023-11-06 05:00:00,2023-11-06 05:00:00
WS,4,[35638.6],['Max'],2023-11-07 20:00:00,2023-11-07 20:00:00
WS,1,[],[],,
WS,5,[36990.1],['Min'],2023-11-11 08:00:00,2023-11-11 08:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,3,[36288.8],['Min'],2023-11-14 11:00:00,2023-11-14 11:00:00
WS,1,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,3,[],[],,
WS,3,[],[],,
WS,8,[36540.8],['Max'],2023-11-17 12:00:00,2023-11-17 12:00:00
WS,4,[36621.9],['Max'],2023-11-17 23:00:00,2023-11-17 23:00:00
WS,3,[],[],,
WS,1,[37375.9],['Max'],2023-11-19 23:00:00,2023-11-19 23:00:00
WS,7,[36646.5],['Min'],2023-11-21 14:00:00,2023-11-21 14:00:00
WS,1,[35737.0],['Min'],2023-11-21 23:00:00,2023-11-21 23:00:00
WS,4,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,8,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,2,[37248.3],['Max'],2023-11-28 00:00:00,2023-11-28 00:00:00
WS,7,[],[],,
WS,7,"[38202.5, 37812.1]","['Max', 'Min']",2023-11-28 17:00:00,2023-11-28 23:00:00
WS,4,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,2,[41280.8],['Min'],2023-12-04 15:00:00,2023-12-04 15:00:00
WS,2,[],[],,
WS,2,[43685.9],['Min'],2023-12-06 06:00:00,2023-12-06 06:00:00
WS,2,[],[],,
WS,4,[43150.0],['Min'],2023-12-07 10:00:00,2023-12-07 10:00:00
WS,4,[43711.0],['Max'],2023-12-07 16:00:00,2023-12-07 16:00:00
WS,3,[],[],,
WS,3,[],[],,
WS,2,[43625.1],['Min'],2023-12-10 09:00:00,2023-12-10 09:00:00
WS,1,[41962.2],['Min'],2023-12-11 02:00:00,2023-12-11 02:00:00
WS,1,[42049.5],['Max'],2023-12-12 08:00:00,2023-12-12 08:00:00
WS,1,[],[],,
WS,4,[],[],,
WS,5,[41818.5],['Min'],2023-12-15 16:00:00,2023-12-15 16:00:00
WS,1,[],[],,
WS,8,[],[],,
WS,2,[41881.7],['Min'],2023-12-19 17:00:00,2023-12-19 17:00:00
WS,8,[],[],,
WS,3,[43420.2],['Min'],2023-12-21 02:00:00,2023-12-21 02:00:00
WS,3,[43481.5],['Min'],2023-12-21 17:00:00,2023-12-21 17:00:00
WS,5,[],[],,
WS,8,[],[],,
WS,4,[42800.0],['Max'],2023-12-26 12:00:00,2023-12-26 12:00:00
WS,3,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,8,"[42374.8, 42738.1]","['Min', 'Max']",2023-12-29 01:00:00,2023-12-29 03:00:00
WS,1,[],[],,
WS,2,[42782.7],['Max'],2023-12-31 09:00:00,2023-12-31 09:00:00
WS,11,[42294.8],['Min'],2023-12-31 22:00:00,2023-12-31 22:00:00
WS,3,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,6,"[45355.1, 45686.3]","['Min', 'Max']",2024-01-02 12:00:00,2024-01-02 13:00:00
WS,3,[],[],,
WS,8,"[43191.3, 42775.0]","['Max', 'Min']",2024-01-04 05:00:00,2024-01-04 07:00:00
WS,13,[44434.1],['Max'],2024-01-04 21:00:00,2024-01-04 21:00:00
WS,2,[44147.8],['Max'],2024-01-05 09:00:00,2024-01-05 09:00:00
WS,5,[43220.8],['Min'],2024-01-05 16:00:00,2024-01-05 16:00:00
WS,4,[44406.2],['Max'],2024-01-07 13:00:00,2024-01-07 13:00:00
WS,1,[],[],,
WS,3,[44238.8],['Max'],2024-01-07 19:00:00,2024-01-07 19:00:00
WS,1,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,2,"[45328.2, 45666.9]","['Min', 'Max']",2024-01-10 08:00:00,2024-01-10 09:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,3,[41734.9],['Min'],2024-01-14 23:00:00,2024-01-14 23:00:00
WS,2,[],[],,
WS,4,"[42856.8, 42204.1]","['Max', 'Min']",2024-01-15 13:00:00,2024-01-15 14:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,3,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,2,[39567.0],['Min'],2024-01-22 23:00:00,2024-01-22 23:00:00
WS,1,[40166.9],['Max'],2024-01-24 00:00:00,2024-01-24 00:00:00
WS,3,[],[],,
WS,4,[],[],,
WS,6,[],[],,
WS,4,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,6,[43598.3],['Max'],2024-01-30 02:00:00,2024-01-30 02:00:00
WS,2,[],[],,
WS,3,[42375.9],['Min'],2024-01-31 10:00:00,2024-01-31 10:00:00
WS,2,[],[],,
WS,2,[],[],,
WS,8,[],[],,
WS,2,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,3,[42368.5],['Min'],2024-02-05 21:00:00,2024-02-05 21:00:00
WS,7,[],[],,
WS,2,[],[],,
WS,8,[45406.3],['Max'],2024-02-08 15:00:00,2024-02-08 15:00:00
WS,1,[45027.3],['Min'],2024-02-08 17:00:00,2024-02-08 17:00:00
WS,2,[47046.6],['Min'],2024-02-09 14:00:00,2024-02-09 14:00:00
WS,1,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,8,"[47869.1, 49925.4]","['Min', 'Max']",2024-02-12 10:00:00,2024-02-12 15:00:00
WS,2,[49545.9],['Min'],2024-02-12 19:00:00,2024-02-12 19:00:00
WS,8,[52644.5],['Max'],2024-02-15 14:00:00,2024-02-15 14:00:00
WS,4,[],[],,
WS,1,[],[],,
WS,13,"[52007.0, 51592.6]","['Max', 'Min']",2024-02-18 09:00:00,2024-02-18 12:00:00
WS,5,[],[],,
WS,1,[52297.4],['Max'],2024-02-20 23:00:00,2024-02-20 23:00:00
WS,2,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,[],[],,
WS,3,[58997.4],['Min'],2024-02-28 11:00:00,2024-02-28 11:00:00
WS,8,"[61455.9, 63053.4]","['Min', 'Max']",2024-02-29 00:00:00,2024-02-29 06:00:00
WS,2,[],[],,
WS,1,[60921.4],['Min'],2024-02-29 18:00:00,2024-02-29 18:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,4,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,5,[68603.3],['Max'],2024-03-05 01:00:00,2024-03-05 01:00:00
WS,1,[],[],,
WS,2,[67383.9],['Max'],2024-03-06 11:00:00,2024-03-06 11:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,4,[67667.9],['Max'],2024-03-07 18:00:00,2024-03-07 18:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,8,[],[],,
WS,3,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,1,[70571.8],['Min'],2024-03-12 16:00:00,2024-03-12 16:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,2,[73644.6],['Max'],2024-03-14 06:00:00,2024-03-14 06:00:00
WS,4,[71971.0],['Max'],2024-03-15 00:00:00,2024-03-15 00:00:00
WS,3,[],[],,
WS,4,"[67750.1, 68431.8]","['Min', 'Max']",2024-03-16 13:00:00,2024-03-16 15:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,7,[68608.1],['Max'],2024-03-18 12:00:00,2024-03-18 12:00:00
WS,1,[],[],,
WS,5,[61974.1],['Min'],2024-03-19 23:00:00,2024-03-19 23:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,2,[64147.3],['Max'],2024-03-23 01:00:00,2024-03-23 01:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,3,[65701.1],['Max'],2024-03-23 17:00:00,2024-03-23 17:00:00
WS,1,[],[],,
WS,2,[67260.9],['Max'],2024-03-24 23:00:00,2024-03-24 23:00:00
WS,1,[],[],,
WS,4,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,2,[69747.1],['Max'],2024-03-28 00:00:00,2024-03-28 00:00:00
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,4,[70497.8],['Max'],2024-03-29 13:00:00,2024-03-29 13:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,3,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[66544.5],['Max'],2024-04-03 08:00:00,2024-04-03 08:00:00
WS,2,"[65843.1, 66662.4]","['Min', 'Max']",2024-04-03 13:00:00,2024-04-03 14:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,2,[68847.4],['Max'],2024-04-04 17:00:00,2024-04-04 17:00:00
WS,2,[],[],,
WS,7,"[66502.8, 68201.5]","['Min', 'Max']",2024-04-05 11:00:00,2024-04-05 15:00:00
WS,2,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,5,[70108.0],['Max'],2024-04-07 16:00:00,2024-04-07 16:00:00
WS,4,[69049.2],['Min'],2024-04-07 21:00:00,2024-04-07 21:00:00
WS,1,[],[],,
WS,2,[],[],,
WS,4,[],[],,
WS,11,"[69412.3, 68013.6]","['Max', 'Min']",2024-04-10 06:00:00,2024-04-10 12:00:00
WS,2,[69630.7],['Min'],2024-04-11 14:00:00,2024-04-11 14:00:00
WS,2,[],[],,
WS,1,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,1,[],[],,
WS,2,[],[],,
WS,2,[63900.0],['Min'],2024-04-14 14:00:00,2024-04-14 14:00:00
WS,1,[],[],,
WS,1,[],[],,
